Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
OL314739,dengue virus type 4,Orthoflavivirus denguei,4,JBB-024,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-05-26,2022-10-28,ssRNA(+)
OL314740,dengue virus type 4,Orthoflavivirus denguei,4,JBB-037,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-05-30,2022-10-28,ssRNA(+)
OL314741,dengue virus type 4,Orthoflavivirus denguei,4,JBB-042,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-06-20,2022-10-28,ssRNA(+)
OL314742,dengue virus type 4,Orthoflavivirus denguei,4,JBB-044,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-06-25,2022-10-28,ssRNA(+)
OL314743,dengue virus type 4,Orthoflavivirus denguei,4,JBB-045,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-06-24,2022-10-28,ssRNA(+)
OL314744,dengue virus type 4,Orthoflavivirus denguei,4,JBB-049,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-06-26,2022-10-28,ssRNA(+)
OL314745,dengue virus type 4,Orthoflavivirus denguei,4,JBB-050,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-06-28,2022-10-28,ssRNA(+)
OL314746,dengue virus type 4,Orthoflavivirus denguei,4,JBB-051,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-06-28,2022-10-28,ssRNA(+)
OL314747,dengue virus type 4,Orthoflavivirus denguei,4,JBB-055,10653,complete,Indonesia,Indonesia,Homo sapiens,blood,"Wardhani,P., Yohan,B., Tanzilia,M., Sunari,E.P., Wrahatnala,B.J., Hakim,F.K.N., Rohman,A., Husada,D., Hayati,R.F., Santoso,M.S., Sievers,J.T.O., Aryati,A., Sasmono,R.T., Hakim,F.K., Sievers,J.T.",2019-07-06,2022-10-28,ssRNA(+)
OK173641,dengue virus type 4,Orthoflavivirus denguei,4,DL/DENV-4/47/2018,342,partial,India,India,Homo sapiens,blood,"Islam,A., Khan,W., Deeba,F., Parveen,S.",2018-10,2022-10-08,ssRNA(+)
OK173642,dengue virus type 4,Orthoflavivirus denguei,4,DL/DENV-4/77/2018,342,partial,India,India,Homo sapiens,blood,"Islam,A., Khan,W., Deeba,F., Parveen,S.",2018-10,2022-10-08,ssRNA(+)
OP503402,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0289,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-02-23,2022-09-28,ssRNA(+)
OP503403,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0307,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-10-25,2022-09-28,ssRNA(+)
OP503404,dengue virus type 4,Orthoflavivirus denguei,4,22DX-2-0359,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-12-02,2022-09-28,ssRNA(+)
OP503405,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0064,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-03-17,2022-09-28,ssRNA(+)
OP503406,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0381,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-01,2022-09-28,ssRNA(+)
OP503407,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0170,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-10-12,2022-09-28,ssRNA(+)
OP503408,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0291,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-03-10,2022-09-28,ssRNA(+)
OP503409,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0562,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-28,2022-09-28,ssRNA(+)
OP503410,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0591,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2014-02-24,2022-09-28,ssRNA(+)
OP503411,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0265,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-12-31,2022-09-28,ssRNA(+)
OP503412,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0306,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-06-11,2022-09-28,ssRNA(+)
OP503413,dengue virus type 4,Orthoflavivirus denguei,4,22DX-2-0357,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-29,2022-09-28,ssRNA(+)
OP503414,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0570,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-12-11,2022-09-28,ssRNA(+)
OP503415,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0364,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-01-21,2022-09-28,ssRNA(+)
OP503416,dengue virus type 4,Orthoflavivirus denguei,4,22DX-2-0335,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-09-12,2022-09-28,ssRNA(+)
OP503417,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0352,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-01-02,2022-09-28,ssRNA(+)
OP503418,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0262,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-12-28,2022-09-28,ssRNA(+)
OP503419,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0560,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-26,2022-09-28,ssRNA(+)
OP503420,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0558,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-21,2022-09-28,ssRNA(+)
OP503421,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0303,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-10-24,2022-09-28,ssRNA(+)
OP503422,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0127,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-02-08,2022-09-28,ssRNA(+)
OP503423,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0147,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-09-06,2022-09-28,ssRNA(+)
OP503424,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0224,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-08-08,2022-09-28,ssRNA(+)
OP503425,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0409,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-12-14,2022-09-28,ssRNA(+)
OP503426,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0407,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-12-09,2022-09-28,ssRNA(+)
OP503427,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0260,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-12-27,2022-09-28,ssRNA(+)
OP503428,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0266,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-12-31,2022-09-28,ssRNA(+)
OP503429,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0339,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-12-04,2022-09-28,ssRNA(+)
OP503430,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0544,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-05,2022-09-28,ssRNA(+)
OP503431,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0354,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-01-02,2022-09-28,ssRNA(+)
OP503432,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0322,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-11-08,2022-09-28,ssRNA(+)
OP503433,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0486,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-08-28,2022-09-28,ssRNA(+)
OP503434,dengue virus type 4,Orthoflavivirus denguei,4,22DX-7-0290,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-03-09,2022-09-28,ssRNA(+)
OP503435,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0556,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-11-20,2022-09-28,ssRNA(+)
OP503436,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0367,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-01-24,2022-09-28,ssRNA(+)
OP503437,dengue virus type 4,Orthoflavivirus denguei,4,22DX-2-0282,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-08-24,2022-09-28,ssRNA(+)
OP503438,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0242,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-08-24,2022-09-28,ssRNA(+)
OP503439,dengue virus type 4,Orthoflavivirus denguei,4,22DX-2-0293,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2013-05-09,2022-09-28,ssRNA(+)
OP503440,dengue virus type 4,Orthoflavivirus denguei,4,22DX-3-0301,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T., Tran,V.T., Dong,T.H., Farrar,J., Tran,N.V., Tran,T.T., Guzman,M.G., Wills,B.A., Simmons,C.P.",2012-10-23,2022-09-28,ssRNA(+)
ON787752,dengue virus type 4,Orthoflavivirus denguei,4,BK1631,724,partial,Thailand,Thailand,Homo sapiens,blood,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.",2019-10-26,2022-09-20,ssRNA(+)
ON787753,dengue virus type 4,Orthoflavivirus denguei,4,BK1763,724,partial,Thailand,Thailand,Homo sapiens,blood,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.",2019-11-06,2022-09-20,ssRNA(+)
ON787754,dengue virus type 4,Orthoflavivirus denguei,4,BK2444,724,partial,Thailand,Thailand,Homo sapiens,blood,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.",2019-12-19,2022-09-20,ssRNA(+)
ON787755,dengue virus type 4,Orthoflavivirus denguei,4,BK2625,724,partial,Thailand,Thailand,Homo sapiens,blood,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.",2020-01-07,2022-09-20,ssRNA(+)
ON787756,dengue virus type 4,Orthoflavivirus denguei,4,BK2630,724,partial,Thailand,Thailand,Homo sapiens,blood,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.",2020-01-08,2022-09-20,ssRNA(+)
OP422193,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_99_20,375,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-11,2022-09-18,ssRNA(+)
OP422194,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_115_20,383,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-11,2022-09-18,ssRNA(+)
OP422195,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_117_20,351,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-11,2022-09-18,ssRNA(+)
OP422196,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_164_20,385,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-11,2022-09-18,ssRNA(+)
OP422197,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_240_20,342,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-06-11,2022-09-18,ssRNA(+)
OP422198,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_307_20,382,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-02-12,2022-09-18,ssRNA(+)
OP422199,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_316_20,379,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-02-12,2022-09-18,ssRNA(+)
OP422200,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_326_20,401,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-02-12,2022-09-18,ssRNA(+)
OP422201,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_337_20,379,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-12,2022-09-18,ssRNA(+)
OP422202,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_353_20,331,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-12,2022-09-18,ssRNA(+)
OP422203,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_354_20,409,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-12,2022-09-18,ssRNA(+)
OP422204,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_355_20,409,partial,India,India,Homo sapiens,blood,"Sadhukhan,P.C., Verma,P.",2020-04-12,2022-09-18,ssRNA(+)
OP410999,dengue virus type 4,Orthoflavivirus denguei,4,SG(EHI)D4/16693AUG09,10653,complete,Singapore,Singapore,Homo sapiens,blood,"Hapuarachchi,H.C., Setoh,Y.X., Wong,J.C.C., Ng,L.C.",2009-08,2022-09-15,ssRNA(+)
OP411000,dengue virus type 4,Orthoflavivirus denguei,4,SG(EHI)D4/42224Y17,10648,complete,Singapore,Singapore,Homo sapiens,blood,"Hapuarachchi,H.C., Setoh,Y.X., Wong,J.C.C., Ng,L.C.",2017-10,2022-09-15,ssRNA(+)
OP411001,dengue virus type 4,Orthoflavivirus denguei,4,SG(EHI)D4/04645Y16,10653,complete,Singapore,Singapore,Homo sapiens,blood,"Hapuarachchi,H.C., Setoh,Y.X., Wong,J.C.C., Ng,L.C.",2016-01,2022-09-15,ssRNA(+)
OP411002,dengue virus type 4,Orthoflavivirus denguei,4,SG(EHI)D4/30932Y19,10653,complete,Singapore,Singapore,Homo sapiens,blood,"Hapuarachchi,H.C., Setoh,Y.X., Wong,J.C.C., Ng,L.C.",2019-07,2022-09-15,ssRNA(+)
OP310809,dengue virus type 4,Orthoflavivirus denguei,I,THSTI-TRC-DENV4-07,10635,partial,India,India,Homo sapiens,blood,"Agrawal,T., Saraswat,S., Shashi,P., Ananthraj,A., Kumar,S., Chandele,A., Lodha,R., Singh,B., Medigeshi,G.R.",2018,2022-08-31,ssRNA(+)
OP310810,dengue virus type 4,Orthoflavivirus denguei,I,THSTI-TRC-DENV4-08,10624,partial,India,India,Homo sapiens,blood,"Agrawal,T., Saraswat,S., Shashi,P., Ananthraj,A., Kumar,S., Chandele,A., Lodha,R., Singh,B., Medigeshi,G.R.",2018,2022-08-31,ssRNA(+)
OP310811,dengue virus type 4,Orthoflavivirus denguei,I,THSTI-TRC-DENV4-05,10562,partial,India,India,Homo sapiens,blood,"Agrawal,T., Saraswat,S., Shashi,P., Ananthraj,A., Kumar,S., Chandele,A., Lodha,R., Singh,B., Medigeshi,G.R.",2018,2022-08-31,ssRNA(+)
OM641997,dengue virus type 4,Orthoflavivirus denguei,4,SPH329894,9788,partial,Brazil,Brazil,Homo sapiens,,"Cunha,M.S., de Moura Coletti,T., Guerra,J.M., Ponce,C.C., Fernandes,N.C.C.A., Resio,R.A., Claro,I.M., Salles,F., Lima Neto,D.F., Sabino,E., Colleti,T.M.",2012-06-01,2022-07-14,ssRNA(+)
ON907584,dengue virus type 4,Orthoflavivirus denguei,4,21XN04403_D4_MYS,10295,partial,Malaysia,Malaysia,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2021-01-08,2022-07-07,ssRNA(+)
ON908239,dengue virus type 4,Orthoflavivirus denguei,4,21XN04403,10600,partial,Malaysia,Malaysia,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2021-01-08,2022-07-07,ssRNA(+)
ON908240,dengue virus type 4,Orthoflavivirus denguei,4,19XN01404,10582,partial,Myanmar,Myanmar,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2019-01-21,2022-07-07,ssRNA(+)
ON908241,dengue virus type 4,Orthoflavivirus denguei,4,18XN13312,10584,partial,Cambodia,Cambodia,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2018-05-17,2022-07-07,ssRNA(+)
ON908242,dengue virus type 4,Orthoflavivirus denguei,4,18XN16107,10583,partial,Cambodia,Cambodia,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2018-06-16,2022-07-07,ssRNA(+)
ON908246,dengue virus type 4,Orthoflavivirus denguei,4,D4_17XN25491,10370,partial,Myanmar,Myanmar,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2017-09-11,2022-07-07,ssRNA(+)
MW507589,Dengue virus type 4,Orthoflavivirus denguei,II,100,796,partial,Brazil,Brazil,Homo sapiens,,"Ramirez Pavon,J.A., Neves,N.A.S., de Azevedo,F.K., de Figueiredo Junior,J.A.B., Nunes,M.R.T., Slhessarenko,R.D.",2019-01,2022-07-06,ssRNA(+)
ON891118,dengue virus type 4,Orthoflavivirus denguei,4,19XN01404_D4_MMR,10335,partial,Myanmar,Myanmar,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2019-01-21,2022-07-05,ssRNA(+)
ON891131,dengue virus type 4,Orthoflavivirus denguei,4,21XN04403_D4_MYS,10294,partial,Malaysia,Malaysia,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2021-01-08,2022-07-05,ssRNA(+)
ON891141,dengue virus type 4,Orthoflavivirus denguei,4,18XN13312_D4_KHM,10324,partial,Cambodia,Cambodia,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2018-05-17,2022-07-05,ssRNA(+)
ON891143,dengue virus type 4,Orthoflavivirus denguei,4,18XN16107_D4_KHM,10322,partial,Cambodia,Cambodia,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2018-06-16,2022-07-05,ssRNA(+)
ON891146,dengue virus type 4,Orthoflavivirus denguei,4,17XN25491_D4_MMR,10386,partial,Myanmar,Myanmar,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2017-09-11,2022-07-05,ssRNA(+)
MZ215848,dengue virus type 4,Orthoflavivirus denguei,4,DKE-121,10677,complete,Malaysia: Sarawak,Malaysia,Homo sapiens,,"Mayer,S.V., Hickey,A.C., Ooi,M.H., Katzelnick,L.C., Perez-Guzman,E.X., Winkelmann,E.R., Avanzato,V., Rabaa,M.A., Santos,R., Widen,S.G., Perera,D., Azar,S.R., Tesh,R.T., Sariol,C.A., Holmes,E.C., Cardosa,J.M., Bossart,K.N., Vasilakis,N.",2007-05-21,2022-06-30,ssRNA(+)
ON799402,dengue virus type 4,Orthoflavivirus denguei,I,THSTI-TRC-DENV4-01,10649,complete,India,India,Homo sapiens,blood,"Maurya,R., Agrawal,T., Saraswat,S., Ananthraj,A., Chandele,A., Kumar,S., Kanakan,A., Chattopadhyay,P., Swaminathan,A., Saifi,S., Shashi,P., Singh,B., Pandey,R., Medigeshi,G.R.",2020,2022-06-26,ssRNA(+)
ON799403,dengue virus type 4,Orthoflavivirus denguei,I,THSTI-TRC-DENV4-02,10649,complete,India,India,Homo sapiens,blood,"Maurya,R., Agrawal,T., Saraswat,S., Ananthraj,A., Chandele,A., Kumar,S., Kanakan,A., Chattopadhyay,P., Swaminathan,A., Saifi,S., Shashi,P., Singh,B., Pandey,R., Medigeshi,G.R.",2018,2022-06-26,ssRNA(+)
