Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
MZ490477,dengue virus type 1,Orthoflavivirus denguei,1,GKP/DENV-1/1821035/18,507,partial,India,India,Homo sapiens,blood,"Deval,H., Behera,S.P., Bhardwaj,P., Srivastava,N., Srivastava,R.K., Kavathekar,A.",2018-10,2022-11-09,ssRNA(+)
MG894961,Dengue virus 1,Orthoflavivirus denguei,,D1/Myanmar/1611aTw,1485,partial,Taiwan,Taiwan,Homo sapiens,blood,"Yang,C.-F., Chang,S.-F., Hsu,T.-C., Su,C.-L., Wang,T.-C., Lin,S.-H., Lin,C.-C., Shu,P.-Y.",2016-11-17,2018-08-17,ssRNA(+)
MZ130534,dengue virus type 1,Orthoflavivirus denguei,1,19053724,10596,partial,Democratic Republic of the Congo,Democratic Republic of the Congo,Homo sapiens,blood,"Selhorst,P.",2019-05-28,2023-05-01,ssRNA(+)
PQ844977,dengue virus type 1,Orthoflavivirus denguei,1,FG6205,10176,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T.H., Le,T.P., Huynh,H.L.A., Le,H.M., Nguyen,D.T., Simmons,C.P., Wills,B.A., Yacoub,S.",2008,2025-01-12,ssRNA(+)
PV205662,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_MSNB18_20220810_D1V,10309,partial,"Brazil: ChapadaoDoSul, MS",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2022-08-10,2026-03-30,ssRNA(+)
KC733838,dengue virus type I,Orthoflavivirus denguei,1,Maracanau5.Ceara.BR_11,240,partial,"Brazil: Macaranau, Ceara",Brazil,Homo sapiens,blood,"Barboza,M.M.O., Batista,M.V.A., Araujo,F.M.C., Perdigao,A.C.B., Farias,D.A.B., Pires-Neto,R.J.",2011,2013-06-19,ssRNA(+)
MH879234,dengue virus type I,Orthoflavivirus denguei,V,GMI259188.PA2015,1575,partial,Panama,Panama,Homo sapiens,blood,"Diaz,Y., Chen German,M., Martinez Torres,A.O., Cerezo,L., Chen,R., Garcia,L., Mosca,I.B., Cisneros,J., Moreno,B., Weaver,S., Armien,B., Vasilakis,N., Lopez-Verges,S.L.",2015,2019-09-10,ssRNA(+)
JQ317729,dengue virus type I,Orthoflavivirus denguei,,LD28-DG1985,1485,partial,,,,,"Jiang,S., Ke,C., Zhou,H., Wu,D., Zhang,H.",,2012-04-03,ssRNA(+)
KC567679,dengue virus type I,Orthoflavivirus denguei,1,,933,partial,Portugal: Madeira,Portugal,Homo sapiens,blood,"Huhtamo,E., Korhonen,E., Vapalahti,O., Korhonen,E.M.",2012,2013-08-14,ssRNA(+)
FJ410248,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V1914/2008,10690,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2008,2008-11-01,ssRNA(+)
KJ806953,dengue virus type I,Orthoflavivirus denguei,1,SG(EHI)D1/04009Y13,10661,partial,Singapore,Singapore,Homo sapiens,,"Ng,L.C., Chem,Y.K., Koo,C., Mudin,R.N., Amin,F.M., Lee,K.S., Kheong,C.C., Mohd Amin,F., Chong,C.K.",2013,2015-04-20,ssRNA(+)
MH680349,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/32319Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2014-07,2018-08-17,ssRNA(+)
OR235545,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S17b07_2022,10569,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2022-03,2024-03-21,ssRNA(+)
JQ655074,dengue virus type I,Orthoflavivirus denguei,IV,NC08/011208-4575,1485,partial,New Caledonia,New Caledonia,Homo sapiens,blood,"Aubry,M.T.",2008-12-01,2013-03-08,ssRNA(+)
PP151945,dengue virus type 1,Orthoflavivirus denguei,1,07-00662,10179,partial,Indonesia: Yogyakarta,Indonesia,Homo sapiens,blood,"Edenborough,K., Supriyati,E., Dufault,S., Arguni,E., Indriani,C., Denton,J., Sasmono,R.T., Ahmad,R.A., Anders,K.L., Simmons,C.P., Utarini,A., Simmons,C.",2019,2024-12-03,ssRNA(+)
KU509265,dengue virus type I,Orthoflavivirus denguei,1,DENV1-18439,10593,complete,,,Homo sapiens,blood,"Shihada,S., Emmerich,P., Thome-Bolduan,C., Jansen,S., Gunther,S., Frank,C., Schmidt-Chanasit,J., Cadar,D.",2012,2017-01-25,ssRNA(+)
MT804471,dengue virus type I,Orthoflavivirus denguei,1,14XN27009jinsha,1479,partial,China: (Guangzhou),China,Homo sapiens,blood,"Jiang,L., Su,W., Cao,Y.",2014-07-17,2020-08-01,ssRNA(+)
KF672779,dengue virus type I,Orthoflavivirus denguei,V,62189/BR/ES/1998,2325,partial,Brazil: ES,Brazil,Homo sapiens,,"Nogueira,F.B., dos Santos,F.B., Castro,M.G., Nunes,P.C.G., Filippis,A.M.B., Faria,N.R.C., Simoes,J.B.S., Sampaio,S.A., Santos,C.R., Nogueira,R.M.R.",1998,2013-12-17,ssRNA(+)
PV687466,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_Reunion_2021_R04-0457,1485,partial,Reunion,Reunion,Homo sapiens,,"Fourie,T., Wilkinson,D.A., Hoarau,J.-J., Bertolotti,A., Mavingui,P.",2021-05-28,2025-05-30,ssRNA(+)
OR258525,dengue virus type 1,Orthoflavivirus denguei,1,LACENMS_LIB2_36_20220417,10112,partial,"Brazil: Chapadao do Sul, Mato Grosso do Sul",Brazil,Homo sapiens,blood,"Castilho De Arruda,L.D., Giovanetti,M., Fonseca,V., Zardin,M.C.S.U., Lichs,G.G.C., Asato,S., Esposito,A.O.P., Tokeshi Muller,M., Xavier,J., Fritsch,H., Lima,M., De Oliveira,C., Santos,E.V., Maziero,L.M.A., Frias,D.F.R., Ahad Das Neves,D., Ferreira Da Silva,L., Rodrigues Barretos,E.C., Tsuha Oshiro,P.E., Modafari Goday,B., Lemos Dos Santos,J.K., Kashima,S., Albuquerque,C.F.C., Said,R.F.D.C., Rosewell,A., Demarchi,L.H.F., Croda,J., Alcantara,L.C.J., Cavalheiro Maymone Goncalves,C., De Mello Almeida Maziero,L., Castilhos Souza Umaki Zardin,M., Garcia De Castro Lichs,G., Rezende Romera,G., Domingues Castilho De Arruda,L., Castanho Escandolhero,V., Ferreira Barbosa,K., Galindo Martins Tebet,D., Oliveira,C., Vieira Santos,E., Rodrigues Frias,D.F., Henrique Tsuha,D., Do Carmo Said,R.F., Ferraz Demarchi,L.H., Junior Alcantara,L.C., Rosa Croda,J.H.",2022-04-17,2023-10-03,ssRNA(+)
MW302777,dengue virus type I,Orthoflavivirus denguei,1,ML5,1485,partial,Laos,Laos,Homo sapiens,blood,"Guo,Xf.",2015-10,2021-02-02,ssRNA(+)
KC762636,Dengue virus 1,Orthoflavivirus denguei,1,MKS-0080,10735,complete,Indonesia: Makassar,Indonesia,Homo sapiens,blood,"Sasmono,R.T., Wahid,I., Trimarsanto,H., Yohan,B., Wahyuni,S., Hertanto,M., Yusuf,I., Mubin,H., Ganda,I.J., Latief,R., Bifani,P.J., Shi,P.Y., Schreiber,M.J., Sasmono,T., Bifani,P., Shi,P.-Y.",2007-09-27,2015-01-17,ssRNA(+)
PV205456,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_GO1302_20211129_D1V,10289,partial,"Brazil: AparecidaDeGoiania, GO",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2021-11-29,2026-03-30,ssRNA(+)
JQ655093,dengue virus type I,Orthoflavivirus denguei,IV,NC10/080810-1138,1485,partial,New Caledonia,New Caledonia,Homo sapiens,,"Aubry,M.T.",2010-08-08,2013-03-08,ssRNA(+)
JQ581643,dengue virus type I,Orthoflavivirus denguei,,OC_507_CO_NSA_2006,1485,partial,Colombia: Norte de Santander Ocana,Colombia,Homo sapiens,blood,"Ortiz-Baez,A.S., Miranda-Esquivel,D.R., Ocazionez-Jimenez,R.E.",2006,2017-09-19,ssRNA(+)
MN933677,dengue virus type I,Orthoflavivirus denguei,1,2017XN23469,1084,partial,China,China,Homo sapiens,blood,"Su,W., Jiang,L., Cao,Y.",2017-08-18,2020-01-19,ssRNA(+)
MG894879,Dengue virus 1,Orthoflavivirus denguei,,D1/Philippines/1509cTw,1485,partial,Taiwan,Taiwan,Homo sapiens,blood,"Yang,C.-F., Chang,S.-F., Hsu,T.-C., Su,C.-L., Wang,T.-C., Lin,S.-H., Lin,C.-C., Shu,P.-Y.",2015-09-16,2018-08-17,ssRNA(+)
OR379328,dengue virus type 1,Orthoflavivirus denguei,1,BA42,1807,partial,"Brazil: Bahia, Luis Eduardo Magalhaes",Brazil,Homo sapiens,blood,"Cirilo,M.V.F., Zaki Pour,S., Benedetti,V.F., Farias,J.P., Fogaca,M.C., Simoes,R.C., Vidal,P.O., Birbrair,A., Zanotto,P.M.A., Amorim,J.H.",2021-05-22,2023-08-07,ssRNA(+)
OR029810,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_D191179,10655,partial,China,China,Homo sapiens,blood,"Sun,J.",2019-08-21,2023-05-28,ssRNA(+)
KX357972,dengue virus type I,Orthoflavivirus denguei,1,Myeik15,1485,partial,Myanmar,Myanmar,Homo sapiens,,"Kyaw,A.K., Ngwe Tun,M.M., Moi,M.L., Nabeshima,T., Soe,K.T., Thwe,S.M., Myint,A.A., Maung,K.T.T., Aung,W., Hayasaka,D., Buerano,C.C., Thant,K.Z., Morita,K., Nabaeshima,T., Buerano,C.",2015,2017-04-21,ssRNA(+)
OR235243,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S25b01_2018,10528,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2018-08,2024-03-21,ssRNA(+)
PV344271,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_183453TH,10736,complete,Thailand,Thailand,Homo sapiens,blood,"Perez,L.J., Yamaguchi,J., Weiss,S., Carlos,C., Meyer,T.V., Rodgers,M.A., Phoompoung,P., Suputtamongkol,Y., Cloherty,G.A., Berg,M.G.",2022-10-12,2025-03-25,ssRNA(+)
ON426285,dengue virus type 1,Orthoflavivirus denguei,1,NS11131,10179,partial,"Brazil: Sao Paulo, Tiete",Brazil,Homo sapiens,blood,"Sacchi,C.T., Campos,K.R., Santos,M.B., Reis,A.D., Nogueira,J.S., Maeda,A.Y.",2022-02-23,2022-08-23,ssRNA(+)
KX357913,dengue virus type I,Orthoflavivirus denguei,1,Myeik46,1485,partial,Myanmar,Myanmar,Homo sapiens,,"Kyaw,A.K., Ngwe Tun,M.M., Moi,M.L., Nabeshima,T., Soe,K.T., Thwe,S.M., Myint,A.A., Maung,K.T.T., Aung,W., Hayasaka,D., Buerano,C.C., Thant,K.Z., Morita,K., Nabaeshima,T., Buerano,C.",2015,2017-04-21,ssRNA(+)
KT819303,dengue virus type I,Orthoflavivirus denguei,I,Guangzhou14-36,1485,partial,China,China,Homo sapiens,blood,"Huang,L., Luo,X., Shao,J., Yan,H., Qiu,Y., Ke,P., Zheng,W., Xu,B., Li,W., Sun,D., Cao,D., Chen,C., Zhuo,F., Lin,X., Tang,F., Bao,B., Zhou,Y., Zhang,X., Li,H., Li,J., Wan,D., Yang,L., Chen,Y., Zhong,Q., Gu,X., Liu,J., Xie,R., Li,X., Xu,Y., Luo,Z., Liao,M., Wang,H., Sun,L., Lau,G.W., Duan,C., Chaohui,D.",2014,2016-01-12,ssRNA(+)
OR235532,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S17b22_2022,10548,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2022-04,2024-03-21,ssRNA(+)
KP849875,dengue virus type I,Orthoflavivirus denguei,,D1/Bhutan/P13126,1485,partial,Bhutan,Bhutan,Homo sapiens,blood,"Zangmo,S., Klungthong,C., Chinnawirotpisan,P., Tantimavanich,S., Kosoltanapiwat,N., Thaisomboonsuk,B., Phuntsho,K., Wangchuk,S., Yoon,I.K., Fernandez,S.",2013,2015-12-23,ssRNA(+)
MG491331,dengue virus type I,Orthoflavivirus denguei,I,DDS319/SJRI/DENV1/Kadapa/AP,432,partial,"India: Kadapa, Andhra Pradesh",India,Homo sapiens,blood,"Ahamed,S.F., Vivek,R., Britto,C., Shet,A.",2015-02-24,2018-08-28,ssRNA(+)
KR136286,dengue virus type I,Orthoflavivirus denguei,TW-DENV-1,TW-KMUH-008-2014,1485,partial,Taiwan,Taiwan,Homo sapiens,,"Wang,S.F., Chang,K., Lu,R.W., Wang,W.H., Chen,Y.H., Chen,M., Wu,D.C., Chen,Y.M., Wang,S.-F., Lu,R.-W., Chen,Y.-M.A.",2014,2016-01-12,ssRNA(+)
MN921497,dengue virus type I,Orthoflavivirus denguei,1,19XN26292*,1625,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-10-21,2020-01-15,ssRNA(+)
MW945940,dengue virus type I,Orthoflavivirus denguei,1,30158/95,10179,partial,Thailand,Thailand,Homo sapiens,,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.",1995,2021-04-23,ssRNA(+)
EU482513,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V968/2007,10690,complete,Viet Nam: south,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2007,2008-03-04,ssRNA(+)
KJ470720,dengue virus type I,Orthoflavivirus denguei,1,D1/RL50/China/2013,1485,partial,China,China,Homo sapiens,blood,"Guo,X., Yang,Z., Liu,Y., Li,P., Zhou,H.",2013-09,2016-01-05,ssRNA(+)
MH612260,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/NEB50Y13,1485,partial,Singapore,Singapore,Aedes aegypti,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-10,2018-09-25,ssRNA(+)
PV717364,dengue virus type 1,Orthoflavivirus denguei,1,MIK_020,10651,partial,Kenya: Mombasa,Kenya,Homo sapiens,blood,"Langat,S.K., Kageha,S., Jeza,V., Pilarowski,G., Nyunja,A., Ofula,V., Oluniyi,P.E., Gil,J., Ogada,N., Gande,L., Thiiru,J., Okeyo,S., Bulia,P., Amugongo,J., Tato,C.M., Mutuku,F., Khamadi,S., Lutomiah,J., Limbaso,S.",2023-05-24,2025-06-07,ssRNA(+)
KF955439,dengue virus type I,Orthoflavivirus denguei,,DENV-1/PR/BID-V1056/1995,9873,partial,Puerto Rico,USA,Homo sapiens,,"Zody,M.C., Henn,M., Newman,R.M., Munoz-Jordan,J., McElroy,K.L., Santiago,G., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Larson,L., Piper,M.E., Fitzgerald,M., Lui,A., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Berlin,A.M., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",1995,2014-01-19,ssRNA(+)
OR167256,dengue virus type 1,Orthoflavivirus denguei,1,DENV-1/Brazil/GO-LACENGO-520400182/2023,10037,partial,Brazil: Goias,Brazil,Homo sapiens,blood,"Mendonca,A.F., Andrade,C.F., Sobreiro,M.B., Almeida,R.M., Silva,V.L., Pereira,L.A.",2023-03-28,2023-06-27,ssRNA(+)
MH611858,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/17180Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2014-04,2018-09-25,ssRNA(+)
MW553078,dengue virus type I,Orthoflavivirus denguei,1,DENV183,1566,partial,China: Hainan HK,China,Homo sapiens,blood,"Liu,L.",2019-10-15,2021-02-08,ssRNA(+)
MN923102,dengue virus type I,Orthoflavivirus denguei,1,19XN09422,10621,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-05-09,2020-01-18,ssRNA(+)
AY566665,dengue virus type I,Orthoflavivirus denguei,,IAL SPH 166877,291,partial,Brazil,Brazil,,,"Pires Neto,R.J., Fonseca,B.A.L.",,2005-04-01,ssRNA(+)
OR258512,dengue virus type 1,Orthoflavivirus denguei,1,LACENMS_LIB2_23_20220414,10021,partial,"Brazil: Ivinhema, Mato Grosso do Sul",Brazil,Homo sapiens,blood,"Castilho De Arruda,L.D., Giovanetti,M., Fonseca,V., Zardin,M.C.S.U., Lichs,G.G.C., Asato,S., Esposito,A.O.P., Tokeshi Muller,M., Xavier,J., Fritsch,H., Lima,M., De Oliveira,C., Santos,E.V., Maziero,L.M.A., Frias,D.F.R., Ahad Das Neves,D., Ferreira Da Silva,L., Rodrigues Barretos,E.C., Tsuha Oshiro,P.E., Modafari Goday,B., Lemos Dos Santos,J.K., Kashima,S., Albuquerque,C.F.C., Said,R.F.D.C., Rosewell,A., Demarchi,L.H.F., Croda,J., Alcantara,L.C.J., Cavalheiro Maymone Goncalves,C., De Mello Almeida Maziero,L., Castilhos Souza Umaki Zardin,M., Garcia De Castro Lichs,G., Rezende Romera,G., Domingues Castilho De Arruda,L., Castanho Escandolhero,V., Ferreira Barbosa,K., Galindo Martins Tebet,D., Oliveira,C., Vieira Santos,E., Rodrigues Frias,D.F., Henrique Tsuha,D., Do Carmo Said,R.F., Ferraz Demarchi,L.H., Junior Alcantara,L.C., Rosa Croda,J.H.",2022-04-14,2023-10-03,ssRNA(+)
OM920150,dengue virus type 1,Orthoflavivirus denguei,1,D1/TAN/269/DAR/2019,1485,partial,Tanzania,Tanzania,Homo sapiens,blood,"Kelly,M.E., Msafiri,F., Affara,M., Gehre,F., Moremi,N., Mghamba,J., Misinzo,G., Gatei,W., Whistler,T., Joachim,A., Lema,N., Santiago,G.A.",2019-06-13,2023-04-19,ssRNA(+)
KJ806960,dengue virus type I,Orthoflavivirus denguei,1,SG(EHI)D1/07926Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Ng,L.C., Chem,Y.K., Koo,C., Mudin,R.N., Amin,F.M., Lee,K.S., Kheong,C.C., Mohd Amin,F., Chong,C.K.",2014,2015-04-20,ssRNA(+)
FJ639802,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VE/BID-V2235/2004,10691,complete,Venezuela: Aragua,Venezuela,Homo sapiens,,"Henn,M.R., Schmidt,D., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., McCallum,I., Comach,G., Lander,E., Galagan,J., Nusbaum,C., Bosch,I., Birren,B.",2004,2009-01-26,ssRNA(+)
FJ882523,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V2697/2006,10690,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2006,2009-05-05,ssRNA(+)
JQ993193,Dengue virus 1,Orthoflavivirus denguei,,Thailand_KPP_KDS03779_NCxx_Schol_S_11_2006,1485,partial,Thailand,Thailand,Homo sapiens,blood,"Rabaa,M.A., Klungthong,C., Yoon,I.K., Holmes,E.C., Chinnawirotpisan,P., Thaisomboonsuk,B., Srikiatkhachorn,A., Rothman,A.L., Tannitisupawong,D., Aldstadt,J., Nisalak,A., Mammen,M.P., Gibbons,R.V., Endy,T.P., Fansiri,T., Scott,T.W., Jarman,R.G., Yoon,I.-K., Mammem,M.P. Jr., Thammapalo,S., Endy,T.",2006,2013-02-02,ssRNA(+)
MT953866,dengue virus type I,Orthoflavivirus denguei,1,MS50,923,partial,"Colombia: Norte de Santander, Villa Del Rosario",Colombia,Homo sapiens,blood,"Carrillo,M.Y., Ruiz,J., Robledo,S.M., Jaimes,L.A., Martinez,M.",2019-05-28,2020-09-08,ssRNA(+)
OR235671,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S15b32_2021,10569,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2021-05,2024-03-21,ssRNA(+)
HQ603916,dengue virus type I,Orthoflavivirus denguei,,BR/1986mosq,2325,partial,Brazil,Brazil,,pooled insects,"Castro,M.G., Nogueira,R.M.R., Nogueira,F.B., Dos Santos,F.B.",1986,2011-05-28,ssRNA(+)
KT187559,dengue virus type I,Orthoflavivirus denguei,1,DENV1/CN/GZDF780/2014,10714,complete,China: Guangdong,China,Homo sapiens,blood,"Li,M., Wu,J., Zhu,X., He,Z., Wen,W., Hu,Y., Chen,J., Yu,J., An,S., Lin,C., Dong,X., Zheng,D., Li,J., Yuan,J., Cai,J., Cao,K., Xu,L., Zhang,D., Zhan,L., Xiao,X., Liu,S., Yu,D., Zhu,Z., Luo,K., Zhou,D., Luo,X., Zeng,W., Liao,Y., Zhong,Y., Chen,S.",2014,2015-11-25,ssRNA(+)
PP893071,dengue virus type 1,Orthoflavivirus denguei,1,DENV_NS1_NIV267,747,partial,Pakistan,Pakistan,Homo sapiens,blood,"Tariq,F., Irfan,M., Farooq,S., Iqbal,H., Khan,I.A., Choudhary,M.I.",2022-09-26,2024-06-15,ssRNA(+)
KY971702,dengue virus type I,Orthoflavivirus denguei,1,1001383,1485,partial,Viet Nam,Viet Nam,Homo sapiens,,"Nguyen,L.N., Nguyen,T.T.T., Le,M.T.Q., Futoshi,H.",2010,2018-02-17,ssRNA(+)
MH611937,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/15473Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2014-04,2018-09-25,ssRNA(+)
PV206020,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_ACNB09_20240228_D1V,10300,partial,"Brazil: CruzeiroDoSul, AC",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2024-02-28,2026-03-30,ssRNA(+)
PP514601,dengue virus type 1,Orthoflavivirus denguei,1,SG(EHI)D1/49163Y22,1485,partial,Singapore,Singapore,Homo sapiens,blood,"Lee,R.X., Yeo,G., Wong,J., Ng,L.C., Hapuarachchi,H.C.",2022,2024-03-26,ssRNA(+)
LC038150,dengue virus type I,Orthoflavivirus denguei,1,D1/Hu/Indonesia/NIID94/2014,1485,partial,Indonesia,Indonesia,Homo sapiens,blood,"Nakayama,E., Kotaki,A., Tajima,S., Kawada,M., Miura,K., Gemma,A., Adachi,T., Sekizuka,T., Kato,K., Yamashita,A., Moi,M.L., Ikeda,M., Yagasaki,K., Shibasaki,K., Saijo,M., Kuroda,M., Takasaki,T.",2014-08-07,2017-03-25,ssRNA(+)
OQ519667,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E386,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-10-31,2023-03-03,ssRNA(+)
KM216682,Dengue virus 1,Orthoflavivirus denguei,II,D1/IDN/Bali_039/2010,1485,partial,Indonesia: Bali,Indonesia,Homo sapiens,,"Ernst,T., McCarthy,S., Chidlow,G., Luang-Suarkia,D., Holmes,E.C., Smith,D.W., Imrie,A., Smith,D.",2010-12-29,2015-03-25,ssRNA(+)
MH611827,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/13806Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-04,2018-09-25,ssRNA(+)
MG560148,dengue virus type I,Orthoflavivirus denguei,1,UoH_7111,447,partial,India,India,Homo sapiens,blood,"Vaddadi,K., Gandikota,C., Venkataramana,M.",2014,2018-10-08,ssRNA(+)
